condition,material,burst_kHz,member,capture_index,carrier_Hz,detected_burst_Hz,burst_detection_method,burst_frequency_relative_error,voltage_pp_kV,locked_charge_sign,file_sign_vote,sign_vote_disagrees,charge_lsb_nC,complex_fit_residual_rms_nC,complex_fit_signal_codes,raw_qv_energy_per_burst_uJ,burst_energy_median_uJ,apparent_lissajous_power_mW,detected_activity_on_fraction,duty_on_fraction,duty_envelope_contrast,source_voltage_clipped,current_clipped,monitor_voltage_clipped,negative_peak_envelope_halfcycle_median_nC,negative_peak_envelope_halfcycle_p95_nC,negative_all_halfcycle_p95_nC,negative_record_total_nC,negative_record_average_equivalent_flow_per_s,negative_peak_halfcycle_average_equivalent_flow_p95_per_s,negative_resolved_halfcycles,negative_total_halfcycles,negative_resolved_halfcycle_fraction,negative_peak_charge_resolution_threshold_nC,negative_peak_rate_resolution_threshold_per_s,positive_peak_envelope_halfcycle_median_nC,positive_peak_envelope_halfcycle_p95_nC,positive_all_halfcycle_p95_nC,positive_record_total_nC,positive_record_average_equivalent_flow_per_s,positive_peak_halfcycle_average_equivalent_flow_p95_per_s,positive_resolved_halfcycles,positive_total_halfcycles,positive_resolved_halfcycle_fraction,positive_peak_charge_resolution_threshold_nC,positive_peak_rate_resolution_threshold_per_s,transport_imbalance_nC
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_06.csv,6,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.540123436690305,28.452919747097777,9124.63746855055,9124.63746855055,36496.214116532865,0.3932584184239595,0.3932584184239595,0.8097796027586482,False,False,False,-251.56389990780823,-244.1580030465938,-16.15531775279101,-76920.66066621676,-4.800852806891076e+16,-3.6197314198539085e+17,2.0,1209.0,0.0016542597187758478,8.4180765318622,1.2575273149297886e+16,-73.88747163245262,-65.35831717310937,-18.461899125361253,-77747.32833222584,-4.852447654755778e+16,-1.379149701303677e+17,0.0,1248.0,0.0,8.428406167156503,1.7992957997921482e+16,-826.6676660090743
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_07.csv,7,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.43705360713118,28.42463427248154,9113.954171451222,9113.954171451222,36453.483662884544,0.39242616540431696,0.39242616540431696,0.8105508270301294,False,False,False,-249.98777608656525,-239.63333666449026,-16.115700226560676,-76928.54004494243,-4.801344582925552e+16,-3.5519093584000205e+17,0.0,1209.0,0.0,8.4180765318622,1.2551993982551516e+16,-75.56554600662,-64.15687465021281,-17.976184459352307,-77741.45830636189,-4.852081288555834e+16,-1.3512980127412069e+17,0.0,1248.0,0.0,8.428406167156503,1.802216037659396e+16,-812.9182614194578
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_08.csv,8,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.41860110765846,28.43704600789199,9102.140281872344,9102.140281872344,36406.23112873117,0.3928422719070942,0.3928422719070942,0.8102611537844259,False,False,False,-248.4352404331275,-239.70241449342,-16.862933978398203,-76843.54349978229,-4.796039689560442e+16,-3.550737781907532e+17,2.0,1209.0,0.0016542597187758478,8.4180765318622,1.2590165267128792e+16,-73.81495740227894,-62.80479572775006,-18.863230638147236,-77710.61253555963,-4.85015611001402e+16,-1.3171010142899853e+17,0.0,1248.0,0.0,8.428406167156503,1.798860569445817e+16,-867.0690357773419
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_09.csv,9,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.317022754449326,28.357721614382516,9084.724538988667,9084.724538988667,36336.572615341254,0.39325844270216836,0.39325844270216836,0.8094917317345304,False,False,False,-251.59992657766583,-239.57604591866388,-16.391087713432242,-76797.09838814707,-4.793140908626566e+16,-3.5526441263459494e+17,2.0,1209.0,0.0016542597187758478,8.4180765318622,1.259024171420773e+16,-74.58417646011725,-64.97718157847737,-18.276071808447345,-77646.28990965022,-4.846141538942097e+16,-1.345447180223728e+17,0.0,1248.0,0.0,8.428406167156503,1.797902991623057e+16,-849.1915215031477
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_10.csv,10,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.76848585848127,-1,1,True,7.9047679999999945,20.45704425972474,28.284181807721417,9097.182691720467,9097.182691720467,36386.40203718551,0.3936745649408242,0.3936745649408242,0.8079798994640605,False,False,False,-250.42297359325758,-241.1993266236611,-15.914983725167657,-76911.17913548455,-4.800261035668168e+16,-3.5902088837889005e+17,3.0,1209.0,0.0024813895781637717,8.4180765318622,1.258839411449635e+16,-73.69932668856423,-63.66433440624023,-18.10978472784934,-77759.67803327426,-4.853218437227341e+16,-1.3304113573606635e+17,0.0,1248.0,0.0,8.428406167156503,1.7937536451583258e+16,-848.4988977897156
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_11.csv,11,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.63521147,-1,1,True,7.9047679999999945,20.516692493714714,28.321634361157777,9123.41435963527,9123.41435963527,36491.32199396758,0.3936745649408265,0.3936745649408265,0.8077995923036287,False,False,False,-251.4990857369473,-236.31738135776655,-16.38158672841239,-76792.36185303348,-4.792845287038061e+16,-3.5035504744652826e+17,0.0,1209.0,0.0,8.4180765318622,1.2533332741163334e+16,-74.82477598550426,-59.29196789501125,-18.26792519405729,-77591.49168463236,-4.84272141475035e+16,-1.2569358797391333e+17,0.0,1248.0,0.0,8.428406167156503,1.7950218072356106e+16,-799.1298315988824
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_12.csv,12,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.63521147,-1,1,True,7.9047679999999945,20.552841850742848,28.39773335448347,9104.710078179545,9104.710078179545,36416.509656134236,0.3940907357025984,0.3940907357025984,0.806909816031805,False,False,False,-252.98159544944969,-242.37295385540895,-16.02943620904671,-76765.35040197989,-4.791159420074807e+16,-3.5906051466615686e+17,3.0,1209.0,0.0024813895781637717,8.4180765318622,1.2556045232223882e+16,-74.01324990875031,-67.7039318372969,-18.636210063785732,-77626.41686174143,-4.844901201469588e+16,-1.4251486433190917e+17,0.0,1248.0,0.0,8.428406167156503,1.803199111149652e+16,-861.0664597615396
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_13.csv,13,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.63521147,-1,1,True,7.9047679999999945,20.66256014410132,28.416104392224206,9130.214944193323,9130.214944193323,36518.52259136158,0.3940906956885116,0.3940906956885116,0.8053771271072477,False,False,False,-255.00868574574497,-245.2646980444164,-16.36529571973826,-77171.2565480833,-4.816493259435742e+16,-3.6299900328635066e+17,0.0,1209.0,0.0,8.4180765318622,1.2551929516547218e+16,-74.44435006458554,-66.2737829156517,-18.285199976348522,-78031.78926533936,-4.87020172833446e+16,-1.3869659443739368e+17,0.0,1248.0,0.0,8.428406167156503,1.7990631438000654e+16,-860.5327172560646
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_14.csv,14,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.63521147,-1,1,True,7.9047679999999945,20.714811953890916,28.48332174362323,9148.996945909817,9148.996945909817,36593.645790342896,0.3945068579745553,0.3945068579745553,0.8062899513786628,False,False,False,-253.30149545032006,-240.96655798751095,-16.42767650622563,-77144.39083370447,-4.814816488342415e+16,-3.568887504358801e+17,0.0,1209.0,0.0,8.4180765318622,1.2554108049446314e+16,-76.00931923295727,-63.65555342023134,-18.480990178298775,-78016.21129830621,-4.8692294599463704e+16,-1.3419316494819488e+17,0.0,1248.0,0.0,8.428406167156503,1.7933532535346454e+16,-871.8204646017402
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_15.csv,15,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.63521147,-1,1,True,7.9047679999999945,20.737160437652676,28.521572396774705,9167.742553561959,9167.742553561959,36668.62342238308,0.39409071145769037,0.39409071145769037,0.8070614981076452,False,False,False,-256.956642413789,-244.32849948035746,-16.927045039814534,-77328.03804239155,-4.826278470203555e+16,-3.609863807700928e+17,1.0,1209.0,0.0008271298593879239,8.4180765318622,1.252985833028699e+16,-79.77917118216348,-64.56486668316342,-18.646275176277335,-78195.63609764878,-4.880427908374777e+16,-1.3486933484648213e+17,0.0,1248.0,0.0,8.428406167156503,1.801664394826548e+16,-867.5980552572291
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_16.csv,16,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.827612861450277,28.45878313487841,9145.264841177783,9145.264841177783,36578.71832677242,0.39492300449142054,0.39492300449142054,0.8058382669018781,False,False,False,-255.82684850737866,-244.0011018460223,-16.52739957226078,-77252.69501680037,-4.821576082408699e+16,-3.61166823821731e+17,0.0,1209.0,0.0,8.4180765318622,1.2573420055719458e+16,-78.66771402606375,-61.81587984346729,-18.52711146476964,-78111.84992175945,-4.875198557843814e+16,-1.2980494752832976e+17,0.0,1248.0,0.0,8.428406167156503,1.7931262240545472e+16,-859.1549049590831
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_17.csv,17,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.63521147,-1,1,True,7.9047679999999945,20.934711997538265,28.596064543760516,9162.140792503604,9162.140792503604,36646.2178121087,0.3945068822028102,0.3945068822028102,0.8070518941446413,False,False,False,-256.699739391448,-244.7564489890537,-16.244261957205772,-77126.42272436761,-4.813695043890466e+16,-3.6400905458954586e+17,2.0,1209.0,0.0016542597187758478,8.4180765318622,1.254899225332187e+16,-75.48636773524049,-65.42197934501469,-18.355704347303956,-78001.34848619619,-4.868301826556086e+16,-1.3745691626198066e+17,0.0,1248.0,0.0,8.428406167156503,1.800642210664432e+16,-874.9257618285774
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_18.csv,18,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.63521147,-1,1,True,7.9047679999999945,20.899288910850156,28.625239064892128,9235.715601023296,9235.715601023296,36940.498212242135,0.3949230044914223,0.3949230044914223,0.8070357462527764,False,False,False,-256.51976186299373,-243.73496817898666,-16.31699800877092,-77612.9190415818,-4.844058761386014e+16,-3.612945824560956e+17,1.0,1209.0,0.0008271298593879239,8.4180765318622,1.25412075996448e+16,-76.7738782437236,-66.00399242831939,-18.61825701850798,-78470.01429797319,-4.897552687878338e+16,-1.4023712658009107e+17,0.0,1248.0,0.0,8.428406167156503,1.7958801568669222e+16,-857.0952563913888
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_19.csv,19,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.830907956658116,28.5654836330957,9179.070179556675,9179.070179556675,36713.93102667532,0.39409071145769003,0.39409071145769003,0.8067421052496652,False,False,False,-257.5637828064384,-245.30720757688377,-16.037761404710736,-77080.75146697635,-4.810844561557864e+16,-3.652072823997234e+17,1.0,1209.0,0.0008271298593879239,8.4180765318622,1.2538691965657256e+16,-74.89610563315057,-65.68906573222455,-18.029112578183422,-77934.19031328868,-4.8641102803561944e+16,-1.3959145123309691e+17,0.0,1248.0,0.0,8.428406167156503,1.7996625180679946e+16,-853.4388463123323
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_20.csv,20,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.63521147,-1,1,True,7.9047679999999945,20.850440196250652,28.795401050931577,9276.241295480839,9276.241295480839,37102.5906161586,0.39450688220281155,0.39450688220281155,0.8067084955410229,False,False,False,-258.44370632969054,-248.03252509742873,-16.182890755160273,-77803.5087047539,-4.855954042984993e+16,-3.657069859926933e+17,1.0,1209.0,0.0008271298593879239,8.4180765318622,1.255230268518645e+16,-77.48863568351547,-67.33737355293336,-18.4290880543525,-78662.34811782006,-4.909556827609778e+16,-1.4180158848617667e+17,0.0,1248.0,0.0,8.428406167156503,1.7941256813008124e+16,-858.8394130661618
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_21.csv,21,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.63521147,-1,1,True,7.9047679999999945,20.996452656695652,28.68362457604302,9245.633115905206,9245.633115905206,36980.16573304848,0.39492302870302376,0.39492302870302376,0.8061174305345109,False,False,False,-260.81781658551586,-248.8282959261885,-17.3619349644115,-77764.9109245603,-4.8535450379169496e+16,-3.6789993121529926e+17,0.0,1209.0,0.0,8.4180765318622,1.2582497154010072e+16,-78.62026602110511,-66.75747053880688,-18.70761096276696,-78606.71845745787,-4.906084811004836e+16,-1.4041088519691555e+17,0.0,1248.0,0.0,8.428406167156503,1.7945913208679734e+16,-841.8075328975683
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_22.csv,22,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.914054006543065,28.594724914288445,9190.76492497427,9190.76492497427,36760.707014682506,0.3949229886889373,0.3949229886889373,0.8058151541968647,False,False,False,-259.1937354748924,-250.30567274790255,-16.373123643225068,-77426.62575525313,-4.832431629756751e+16,-3.698165224335714e+17,0.0,1209.0,0.0,8.4180765318622,1.2557610036622838e+16,-78.29644122954164,-67.43732650980955,-18.28106608084632,-78279.70923189822,-4.885675168851349e+16,-1.4334005098805235e+17,0.0,1248.0,0.0,8.428406167156503,1.7991277184076934e+16,-853.0834766450862
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_23.csv,23,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.95332030707628,28.68972021890593,9262.632967399195,9262.632967399195,37048.16078734102,0.39450688220280883,0.39450688220280883,0.8068598628801115,False,False,False,-258.50014115928616,-246.5819622756379,-16.900107518712232,-77582.89895315732,-4.842185116197224e+16,-3.661357635302194e+17,1.0,1209.0,0.0008271298593879239,8.4180765318622,1.2552037921872782e+16,-77.08249631967512,-66.8821754992164,-18.538799051386455,-78394.79559841298,-4.892858059649893e+16,-1.4145723214045226e+17,0.0,1248.0,0.0,8.428406167156503,1.8097729995188596e+16,-811.8966452556633
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_24.csv,24,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.878669095979667,28.69028645260087,9247.568407927483,9247.568407927483,36987.906405734546,0.39450684218872417,0.39450684218872417,0.8061206036316554,False,False,False,-259.30808785613175,-249.82899700598605,-16.42047034482148,-77370.02347726122,-4.828898909122004e+16,-3.7183971712874694e+17,1.0,1209.0,0.0008271298593879239,8.4180765318622,1.255887101240255e+16,-79.59140867287664,-67.38671047653476,-18.60025317308255,-78258.55783931242,-4.884355045992474e+16,-1.4114542873721685e+17,0.0,1248.0,0.0,8.428406167156503,1.7906230805494686e+16,-888.5343620511994
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_25.csv,25,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.92663781627749,28.683052800567967,9260.585890069451,9260.585890069451,37039.97300204031,0.3932584427021678,0.3932584427021678,0.8077825132332482,False,False,False,-257.8226679173886,-246.39413047505,-16.192421090535795,-77614.69846732213,-4.844169820768319e+16,-3.668135800559904e+17,0.0,1209.0,0.0,8.4180765318622,1.2560813846453084e+16,-77.40151247832027,-67.41574789236377,-18.473758543399693,-78464.1845698134,-4.897188836780896e+16,-1.4267644511513688e+17,0.0,1248.0,0.0,8.428406167156503,1.7946651379725882e+16,-849.486102491268
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_26.csv,26,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.945097563282967,28.733396404039805,9260.070399918426,9260.070399918426,37037.91117339324,0.3945068822028112,0.3945068822028112,0.8082365799845013,False,False,False,-260.0666035843164,-248.7795434039857,-17.147800089404406,-77395.16215367556,-4.83046789051374e+16,-3.6705338545291475e+17,3.0,1209.0,0.0024813895781637717,8.4180765318622,1.2557569329925128e+16,-75.63629195284561,-66.96777127719007,-18.322970461971405,-78254.8785369648,-4.884125409522246e+16,-1.4108166903002581e+17,0.0,1248.0,0.0,8.428406167156503,1.800163943066433e+16,-859.7163832892402
pure_water_4kHz,pure_water,4,Lissajouswaveformsdifferentmediums/pure water/Lissajousfigure4kHz-0003/Lissajousfigure4kHz-0003_27.csv,27,127994.47063898804,3999.7440163866904,voltage activity-envelope rising edges,6.399590332739535e-05,9.793306830000002,-1,1,True,7.9047679999999945,20.962883071276245,28.77676974105339,9254.393236493146,9254.393236493146,37015.20397295292,0.39367456494082476,0.39367456494082476,0.8073390180479867,False,False,False,-260.11071221752826,-250.19419406969277,-15.993690266736165,-77486.4961344422,-4.83616832254501e+16,-3.6862498024131584e+17,1.0,1209.0,0.0008271298593879239,8.4180765318622,1.2580498890370272e+16,-76.35412419700593,-68.26512040050389,-18.329203600272695,-78336.64243423821,-4.889228543482974e+16,-1.4346265956247456e+17,0.0,1248.0,0.0,8.428406167156503,1.7937522444564798e+16,-850.1462997960043
